┌────┬──────────┬───────┬───────────────────┬────────────────────────┐
│ id │ username │ role  │       email       │       auth_token       │
├────┼──────────┼───────┼───────────────────┼────────────────────────┤
│ 1  │ admin    │ admin │ admin@local.com   │ 1QGOA6YxgFANPE6XlGYPpg │
│ 5  │ sandro   │ admin │ sandrone1@htb.com │ ruhgyG-xkpLZrKDen3zKeQ │
└────┴──────────┴───────┴───────────────────┴────────────────────────┘
┌─────┬─────────────┬─────────────┬─────────┬────────────┬────┐
│ cid │    name     │    type     │ notnull │ dflt_value │ pk │
├─────┼─────────────┼─────────────┼─────────┼────────────┼────┤
│ 0   │ id          │ INTEGER     │ 1       │            │ 1  │
│ 16133 │ get_/ajax                                     │ d87e9a399de589216c217c2ae81cc6f3 │ 1       │ 2026-03-23 09:21:45.109635 │
│ 16134 │ get_/ajax                                     │ ce4a8e88da2e229e082cffc22d8edfbf │ 1       │ 2026-03-23 09:21:45.141147 │
│ 16135 │ get_/ajax                                     │ e0454398d5d11f28338856f72470ca77 │ 1       │ 2026-03-23 09:21:45.166437 │
│ 16136 │ get_/ajax                                     │ f25a3ff99abb04c3128931b2a82b7152 │ 1       │ 2026-03-23 09:21:45.188883 │
│ 16137 │ get_/ajax                                     │ f0808c38969be289da3b9309960f4036 │ 1       │ 2026-03-23 09:21:45.211718 │
│ 16138 │ get_/ajax                                     │ 18ff1a21582000cfbd1c445283836c2f │ 1       │ 2026-03-23 09:21:45.234201 │
│ 16139 │ get_/ajax                                     │ 212ab43b7570a5f39189615a4115f44f │ 1       │ 2026-03-23 09:21:45.256764 │
│ 16140 │ get_/ajax                                     │ 5444a93fe87097b3e27127e1f52abc13 │ 1       │ 2026-03-23 09:21:45.271729 │
│ 16141 │ get_/ajax                                     │ dffa3bbd7c7bbeb5240fce0cca438687 │ 1       │ 2026-03-23 09:21:45.284642 │
│ 16142 │ get_/ajax                                     │ 2a4a05845eb86e572b2f9c17f5c3bac7 │ 1       │ 2026-03-23 09:21:45.336034 │
│ 16143 │ get_/ajax                                     │ c40db894948b24ac66a6859cf69b5086 │ 1       │ 2026-03-23 09:21:45.354146 │
│ 16144 │ get_/ajax                                     │ 34c999de5688b0e4bef77b96a3f4218e │ 1       │ 2026-03-23 09:21:45.385401 │
│ 16145 │ get_/ajax                                     │ e6564f7283d80d869f8b70742959ec93 │ 1       │ 2026-03-23 09:21:45.419525 │
│ 16146 │ get_/ajax                                     │ 29b7527f59af453ff6679df8a7a7d309 │ 1       │ 2026-03-23 09:21:45.435544 │
│ 16147 │ get_/ajax                                     │ e1f8ed9a1372f4eb4b334990f167ec45 │ 1       │ 2026-03-23 09:21:45.454123 │
│ 16148 │ get_/ajax                                     │ 9ef4d03c4a6b5a382e14804027b7c53e │ 1       │ 2026-03-23 09:21:45.479342 │
│ 16149 │ get_/ajax                                     │ c1b9229943d0fcd4ae5d30ee1da6853b │ 1       │ 2026-03-23 09:21:45.495223 │
│ 16150 │ get_/ajax                                     │ 84b331446fce7d76c56e78e62194ed20 │ 1       │ 2026-03-23 09:21:45.517746 │
│ 16151 │ get_/ajax                                     │ f773e25027678ddb97acd927bd068568 │ 1       │ 2026-03-23 09:21:45.561213 │
│ 16152 │ get_/ajax                                     │ 2899e62e8edf137757ccce5e051d5311 │ 1       │ 2026-03-23 09:21:45.575584 │
│ 16153 │ get_/ajax                                     │ 7d9b3d63aa5d0be4312311f50a57aada │ 1       │ 2026-03-23 09:21:45.601379 │
│ 16154 │ get_/ajax                                     │ 7b2bf39b7b019b09cb6d29beea7f2c44 │ 1       │ 2026-03-23 09:21:45.626310 │
│ 16155 │ get_/ajax                                     │ af41ce79b1dd99377bf6c4d70f899a9a │ 1       │ 2026-03-23 09:21:45.650633 │
│ 16156 │ get_/ajax                                     │ c36064b40d4adba921f9970e6b0ec051 │ 1       │ 2026-03-23 09:21:45.671605 │
│ 16157 │ get_/ajax                                     │ b137c665fe6a93d51b2838c4ead33f73 │ 1       │ 2026-03-23 09:21:45.700472 │
│ 16158 │ get_/ajax                                     │ 6f565faa6b1f98200c9c6f267bbedd6d │ 1       │ 2026-03-23 09:21:45.719615 │
│ 16159 │ get_/ajax                                     │ 9a46cabf79a35d95cb1ad7c77718aebe │ 1       │ 2026-03-23 09:21:45.733843 │
│ 16160 │ get_/ajax                                     │ 98f212958a0ac0e7061c1b00f94248ea │ 1       │ 2026-03-23 09:21:45.774266 │
│ 16161 │ get_/ajax                                     │ 794fa4eae44907d4afc4156923436911 │ 1       │ 2026-03-23 09:21:45.805322 │
│ 16162 │ get_/ajax                                     │ fd5b16e7e69c86081b6f762b8b725d8e │ 1       │ 2026-03-23 09:21:45.819445 │
│ 16163 │ get_/ajax                                     │ 9743cd9993904271420d051586f7f19e │ 1       │ 2026-03-23 09:21:45.992891 │
│ 16164 │ get_/ajax                                     │ c244a793002975a939a39ceed79c450e │ 1       │ 2026-03-23 09:21:46.051189 │
│ 16165 │ get_/ajax                                     │ e8523550672db4b7fe0b7409ed12094d │ 1       │ 2026-03-23 09:21:46.064490 │
│ 16166 │ get_/ajax                                     │ 5aa18be3af3cac113067adac994c77de │ 1       │ 2026-03-23 09:21:46.089444 │
│ 16167 │ get_/ajax                                     │ b970bd0d9902b7ccdf4a89deeb8f8f14 │ 1       │ 2026-03-23 09:21:46.101796 │
│ 16168 │ get_/ajax                                     │ b360fae91a175b75edd666a32b8992e3 │ 1       │ 2026-03-23 09:21:46.119927 │
│ 16169 │ get_/ajax                                     │ be4f2b0bda3a02b1816986c639572d15 │ 1       │ 2026-03-23 09:21:46.149524 │
│ 16170 │ get_/ajax                                     │ 705cf2b6754315fba3a065adf5581e52 │ 1       │ 2026-03-23 09:21:46.165349 │
│ 16171 │ get_/ajax                                     │ c9c0ce3b74cff505e08ef861fdc87b48 │ 1       │ 2026-03-23 09:21:46.185021 │
│ 16172 │ get_/ajax                                     │ 41f5c7e95408dc88bc7eefa46f4ff43e │ 1       │ 2026-03-23 09:21:46.208646 │
│ 16173 │ get_/ajax                                     │ d097dd84316922c6e3c6d2d9a1d31d68 │ 1       │ 2026-03-23 09:21:46.222480 │
│ 16174 │ get_/ajax                                     │ 1e091f1cc4dcea00dc7a1b1ff0a0c8cb │ 1       │ 2026-03-23 09:21:46.248381 │
│ 16175 │ get_/ajax                                     │ 1bd94cf3cd7e46df86ef7378715f2b7b │ 1       │ 2026-03-23 09:21:46.290749 │
│ 16176 │ get_/ajax                                     │ b921780d0a8fc398ce3892d2c31cc1c1 │ 1       │ 2026-03-23 09:21:46.308841 │
│ 16177 │ get_/ajax                                     │ d5ef8aadebfc7f800ad89ed0c76e4a9a │ 1       │ 2026-03-23 09:21:46.330890 │
│ 16178 │ get_/ajax                                     │ 81f695de71d582d408bad6eb0444989d │ 1       │ 2026-03-23 09:21:46.355376 │
│ 16179 │ get_/ajax                                     │ 5bd8c5540add2483adf631f41777150a │ 1       │ 2026-03-23 09:21:46.377897 │
│ 16180 │ get_/ajax                                     │ 3f071679e818756aa3961551798208f3 │ 1       │ 2026-03-23 09:21:46.392681 │
│ 16181 │ get_/ajax                                     │ 5ed67c17dc7eead9f84b8216d439853b │ 1       │ 2026-03-23 09:21:46.416401 │
│ 16182 │ get_/ajax                                     │ 07b5807a7d9202254e4ae0c730a8a74d │ 1       │ 2026-03-23 09:21:46.437655 │
│ 16183 │ get_/ajax                                     │ 985e5a1d0da73a5add4aafc78e60eb8c │ 1       │ 2026-03-23 09:21:46.464077 │
│ 16184 │ get_/ajax                                     │ 8a983a43e547457c9902701a8b521934 │ 1       │ 2026-03-23 09:21:46.501655 │
│ 16185 │ get_/ajax                                     │ c5b2a3312f2d912257d81947c8c94a9c │ 1       │ 2026-03-23 09:21:46.536515 │
│ 16186 │ get_/ajax                                     │ a89f3fd5c731670dc76db1a46ac4463f │ 1       │ 2026-03-23 09:21:46.562517 │
│ 16187 │ get_/ajax                                     │ 538be0e88b5a5a946df90767a6ac8f22 │ 1       │ 2026-03-23 09:21:46.585949 │
│ 16188 │ get_/ajax                                     │ 51380efa73247aefedcc441965267668 │ 1       │ 2026-03-23 09:21:46.603934 │
│ 16189 │ get_/ajax                                     │ da2f535df22d1147288932f564a3043c │ 1       │ 2026-03-23 09:21:46.622436 │
│ 16190 │ get_/ajax                                     │ 9924b7b63d78a37702257f47b8a09b6b │ 1       │ 2026-03-23 09:21:46.643144 │
│ 16191 │ get_/ajax                                     │ b7e1c03430a320154bce0150a103c39f │ 1       │ 2026-03-23 09:21:46.657828 │
│ 16192 │ get_/ajax                                     │ 5cadb8f5836df47ab721addeef28b285 │ 1       │ 2026-03-23 09:21:46.683551 │
│ 16193 │ get_/ajax                                     │ dea99d98fb99adcf7470d98024d4712f │ 1       │ 2026-03-23 09:21:46.719573 │
│ 16194 │ get_/ajax                                     │ 02c95d9c7bf5bfde96d154f6065548c3 │ 1       │ 2026-03-23 09:21:46.736314 │
│ 16195 │ get_/ajax                                     │ 81ae2a9f73bca36221d4f5c8930b7065 │ 1       │ 2026-03-23 09:21:46.760103 │
│ 16196 │ get_/ajax                                     │ 2eeafc18a8c3133c57bebf60fc5d23ff │ 1       │ 2026-03-23 09:21:46.786327 │
│ 16197 │ get_/ajax                                     │ ba4e4be4ac3f183217163db07e03da74 │ 1       │ 2026-03-23 09:21:46.801840 │
│ 16198 │ get_/ajax                                     │ 7f836e9a0de41f2700e0575ec3c64826 │ 1       │ 2026-03-23 09:21:46.818492 │
│ 16199 │ get_/ajax                                     │ 5e1a5b8fb39458a45f6f5eea48ebda2c │ 1       │ 2026-03-23 09:21:46.839780 │
│ 16200 │ get_/ajax                                     │ a6accbb754ec4de79cd8924cfcb0dae5 │ 1       │ 2026-03-23 09:21:46.854594 │
│ 16201 │ get_/ajax                                     │ a995d55df89b66913dc65d384d742818 │ 1       │ 2026-03-23 09:21:46.876323 │
│ 16202 │ get_/ajax                                     │ 003f25f1460f9a8151c88c8ff864b509 │ 1       │ 2026-03-23 09:21:46.900515 │
│ 16203 │ get_/ajax                                     │ a26ac3b750c9945855ba036517fd98a9 │ 1       │ 2026-03-23 09:21:46.917309 │
│ 16204 │ get_/ajax                                     │ d0d4c758e9ee207b5788eceada1cf495 │ 1       │ 2026-03-23 09:21:46.930040 │
│ 16205 │ get_/ajax                                     │ 124cf0111bd939f4014940d72a4ad6cc │ 1       │ 2026-03-23 09:21:46.953071 │
│ 16206 │ get_/ajax                                     │ 59a52577a5c59d926a04ba2e9a40cf28 │ 1       │ 2026-03-23 09:21:46.978240 │
│ 16207 │ get_/ajax                                     │ deafdf4080754bcc1559da36f1a4703d │ 1       │ 2026-03-23 09:21:46.992660 │
│ 16208 │ get_/ajax                                     │ 307c729de33f17962cc53c7a733724ca │ 1       │ 2026-03-23 09:21:47.018692 │
│ 16209 │ get_/ajax                                     │ a48b0d02fa7d662c829139434f5ce37c │ 1       │ 2026-03-23 09:21:47.044113 │
│ 16210 │ get_/ajax                                     │ 896a567b9a7d735ffeb3edbeb1ce2c48 │ 1       │ 2026-03-23 09:21:47.070514 │
│ 16211 │ get_/ajax                                     │ 0e714add3495b51b47ef2efa9133a020 │ 1       │ 2026-03-23 09:21:47.096740 │
│ 16212 │ get_/ajax                                     │ c9b66f140d3a19c222c0cb171731758f │ 1       │ 2026-03-23 09:21:47.130896 │
│ 16213 │ get_/ajax                                     │ c85384530c8c1bc23871608fd1a4009b │ 1       │ 2026-03-23 09:21:47.152682 │
│ 16214 │ get_/ajax                                     │ 2628b4a67c9b21cf3d801629e9025e01 │ 1       │ 2026-03-23 09:21:47.175950 │
│ 16215 │ get_/ajax                                     │ 2d855b4d43328b205ee06fdecc4a9477 │ 1       │ 2026-03-23 09:21:47.204798 │
│ 16216 │ get_/ajax                                     │ c156321942c06af63c3eb0bceae2eda4 │ 1       │ 2026-03-23 09:21:47.222433 │
│ 16217 │ get_/ajax                                     │ 47725737053afdba7943a4cdb5b7fe33 │ 1       │ 2026-03-23 09:21:47.244573 │
│ 16218 │ get_/ajax                                     │ 37277fc051b0ff968822aa6953a32e27 │ 1       │ 2026-03-23 09:21:47.261159 │
│ 16219 │ get_/ajax                                     │ acb71f8b29ab1745ea348175cb148026 │ 1       │ 2026-03-23 09:21:47.293348 │
│ 16220 │ get_/ajax                                     │ bcee7c73b0a1cbc5efb2792529d0425e │ 1       │ 2026-03-23 09:21:47.338639 │
│ 16221 │ get_/ajax                                     │ f7a2bc75d62a0b3294b90da518a343bf │ 1       │ 2026-03-23 09:21:47.361979 │
│ 16222 │ get_/ajax                                     │ cd982e12e523ccdba135ccb22cb831d6 │ 1       │ 2026-03-23 09:21:47.376102 │
│ 16223 │ get_/ajax                                     │ 3f52b507ceb68612f24a06962d046200 │ 1       │ 2026-03-23 09:21:47.398929 │
│ 16224 │ get_/ajax                                     │ 3e893893d213841483ee4104e4744f5b │ 1       │ 2026-03-23 09:21:47.416160 │
│ 16225 │ get_/ajax                                     │ 4c86d8bc5d4830f2720bdcbcdb3bae22 │ 1       │ 2026-03-23 09:21:47.457475 │
│ 16226 │ get_/ajax                                     │ fe3ec3df8662a464d09aa50c72c4f321 │ 1       │ 2026-03-23 09:21:47.489374 │
│ 16227 │ get_/ajax                                     │ a1b0392ae2557b782c4135ad84a268f0 │ 1       │ 2026-03-23 09:21:47.513479 │
│ 16228 │ get_/ajax                                     │ 78ef8077c76de470c528cd6e2213d5f7 │ 1       │ 2026-03-23 09:21:47.529864 │
│ 16229 │ get_/ajax                                     │ e0f5d443527c0d9492fc9cb35b07058f │ 1       │ 2026-03-23 09:21:47.548373 │
│ 16230 │ get_/ajax                                     │ b63fcee545ae3d0bbb1ca7ff1cb12cdd │ 1       │ 2026-03-23 09:21:47.567107 │
│ 16231 │ get_/ajax                                     │ be1c5479b1e77fa3dcf21590825b1f62 │ 1       │ 2026-03-23 09:21:47.588631 │
│ 16232 │ get_/ajax                                     │ 2b1628ca7945a8e939f29f93679dab19 │ 1       │ 2026-03-23 09:21:47.691911 │
│ 16233 │ get_/ajax                                     │ 1f49f8d012bef4e435948652253c9a01 │ 1       │ 2026-03-23 09:21:47.719038 │
│ 16234 │ get_/ajax                                     │ 5d1eb808dac9d2a9b5198e99a356eb5f │ 1       │ 2026-03-23 09:21:47.739088 │
│ 16235 │ get_/ajax                                     │ c2f2eccd04fdfe0d5aa1697d7b3afb15 │ 1       │ 2026-03-23 09:21:47.761573 │
│ 16236 │ get_/ajax                                     │ f0fadaeff23ad407aa6149fe8adba601 │ 1       │ 2026-03-23 09:21:47.790383 │
│ 16237 │ get_/ajax                                     │ 2d9ae54747cd0190f350211402409ac5 │ 1       │ 2026-03-23 09:21:47.808715 │
│ 16238 │ get_/ajax                                     │ 09529390b5fb253c7247fe1453a88b5f │ 1       │ 2026-03-23 09:21:47.834420 │
│ 16239 │ get_/ajax                                     │ 65a89ce70b467b9e3ae4be88842d5c71 │ 1       │ 2026-03-23 09:21:47.849266 │
│ 16240 │ get_/ajax                                     │ ee8d9967e529f5bb800336b84bedda25 │ 1       │ 2026-03-23 09:21:47.872100 │
│ 16241 │ get_/ajax                                     │ ecc8320e19c04ac9101e748e52833c36 │ 1       │ 2026-03-23 09:21:47.920144 │
│ 16242 │ get_/ajax                                     │ 3c94c813a25abb355b422c10a6d93e55 │ 1       │ 2026-03-23 09:21:47.937360 │
│ 16243 │ get_/ajax                                     │ 333d7d32694a87fcdb60c1c2e3cd1f6b │ 1       │ 2026-03-23 09:21:47.966780 │
